text,span,label,ordinal
The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,positive,0
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,0
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,1
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,neutral,0
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,2
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,negative,0
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,quality,conflict,0
That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,positive,0
"Fan vents to the side, so no cooling pad needed, great feature!",Fan,positive,0
"Fan vents to the side, so no cooling pad needed, great feature!",cooling pad,neutral,0
"Fan vents to the side, so no cooling pad needed, great feature!",feature,positive,0
"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,positive,0
Wasted me at least 8 hours of installation time.,installation time,negative,0
"It has far exceeded my expectations for power, storage, and abilitiy.",power,positive,0
"It has far exceeded my expectations for power, storage, and abilitiy.",storage,positive,0
"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,positive,0
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",spotlight search,positive,0
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",feature,positive,0
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,negative,0
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,Windows 7,neutral,0
I am enjoying it and the quality it provides is great!,quality,positive,0
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",battery life,positive,0
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",speed,positive,0
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS,positive,0
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS,positive,1
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",iTunes,positive,0
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",program,positive,0
Mac is not made for gaming.,gaming,negative,0
"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.",battery,negative,0
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",Apple support,positive,0
