text,span,label,ordinal
"The price premium is a little much, but when you start looking at the features it is worth the added cash.",price premium,negative,0
"The price premium is a little much, but when you start looking at the features it is worth the added cash.",features,positive,0
I can't say enough of how satisfied I am with their product and help aftermarket.,product and help aftermarket,positive,0
Microsoft word was not on it andI had to buy it seperately.,Microsoft word,negative,0
"My Toshiba did not have sound on everything, just certain things.",sound,negative,0
"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,positive,0
"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",windows 7 home premium,positive,0
It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,fires up,positive,0
It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,negative,0
The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos,positive,0
"The image is great, and the soud is excelent.",image,positive,0
"The image is great, and the soud is excelent.",soud,positive,0
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,negative,0
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,boot up,negative,0
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,shut down,negative,0
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,negative,1
"It is well worth the money it cost, Very good investment.",cost,positive,0
"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Starter,neutral,0
"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Home Premium,neutral,0
"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Professional,neutral,0
"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",multi-touch features,positive,0
"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",screen,negative,0
"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",clicking buttons,negative,0
Windows also shuts the computer down for no reason without warning.,Windows,negative,0
Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive,negative,0
It's fast and has excellent battery life.,battery life,positive,0
Apple care included.,Apple care,neutral,0
"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,neutral,0
Windows is also rather unsteady on its feet and is susceptible to many bugs.,Windows,negative,0
"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,neutral,0
DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,WARRANTY COMPANY,negative,0
The only bad part is the size/weight.,size,negative,0
